user_id,created_at,country,device_primary,acquisition_channel,plan
11677,2025-11-09 17:23:02,HK,ios,organic,standard
11678,2025-12-31 18:21:05,HK,ios,paid_search,standard
11679,2025-11-08 11:19:39,JP,web,organic,standard
11680,2025-12-01 06:31:02,IN,ios,paid_search,standard
11681,2026-01-11 13:16:09,PL,android,organic,standard
11682,2025-12-31 15:31:18,NG,ios,paid_search,standard
11683,2025-12-17 04:42:36,HK,android,paid_search,standard
11684,2025-11-22 22:56:03,HK,web,partner,standard
11685,2026-01-22 23:53:11,PL,web,referral,standard
11686,2026-01-10 12:22:35,JP,web,partner,pro
11687,2025-10-04 12:40:02,SG,android,paid_search,standard
11688,2026-01-14 01:33:25,GB,android,partner,standard
11689,2025-12-21 21:10:13,AU,android,influencer,standard
11690,2026-01-16 04:42:18,NL,web,organic,pro
11691,2026-01-20 16:31:42,US,ios,affiliate,standard
11692,2025-10-25 14:35:45,GB,web,organic,standard
11693,2025-10-07 12:05:34,FR,android,paid_social,standard
11694,2026-01-10 04:10:09,JP,web,organic,standard
11695,2025-10-28 08:24:06,NG,android,partner,standard
11696,2025-12-08 07:49:45,SG,web,paid_search,standard
11697,2025-12-06 12:57:22,FR,web,paid_social,standard
11698,2026-01-16 02:33:05,JP,android,paid_social,standard
11699,2026-01-03 17:52:46,NL,web,organic,pro
11700,2026-01-19 05:30:43,PL,web,organic,standard
11701,2026-01-14 04:51:45,TR,android,paid_social,pro
11702,2025-10-20 07:47:02,CA,web,organic,standard
11703,2025-12-22 17:06:49,TR,web,organic,standard
11704,2026-01-20 15:04:21,AU,android,organic,standard
11705,2025-10-11 04:33:59,FR,desktop,organic,pro
11706,2026-01-12 22:16:36,DE,android,organic,standard
11707,2025-12-06 20:39:45,AE,web,paid_search,standard
11708,2025-12-26 19:31:12,FR,android,referral,pro
11709,2025-10-07 09:49:37,HK,ios,organic,standard
11710,2025-10-23 01:05:09,IN,android,paid_social,pro
11711,2025-11-30 04:07:47,ZA,web,organic,standard
11712,2025-12-10 17:58:05,ZA,web,organic,standard
11713,2026-01-18 00:13:14,HK,android,organic,pro
11714,2025-11-03 23:11:21,BR,android,organic,standard
11715,2026-01-14 16:15:27,FR,web,paid_search,standard
11716,2025-10-19 04:16:09,DE,web,paid_search,standard
11717,2025-11-27 06:36:47,JP,desktop,paid_search,standard
11718,2025-10-09 03:00:56,CA,web,paid_search,standard
11719,2025-11-17 01:53:15,AE,web,email,standard
11720,2026-01-23 08:37:43,IT,web,email,pro
11721,2025-12-21 16:55:51,PL,web,referral,standard
11722,2025-11-10 10:37:40,JP,web,paid_search,standard
11723,2025-11-17 02:49:09,AE,desktop,organic,standard
11724,2025-11-14 07:18:48,NL,web,referral,standard
11725,2026-01-14 19:11:38,ZA,web,influencer,pro
11726,2025-10-25 09:20:23,HK,web,partner,standard
11727,2026-01-24 11:44:15,BR,web,paid_search,standard
11728,2025-12-17 10:06:29,PL,web,organic,standard
11729,2026-01-16 01:10:06,CA,android,partner,standard
11730,2025-10-25 17:39:25,TR,web,paid_search,standard
11731,2025-10-19 05:48:17,NG,desktop,paid_social,pro
11732,2025-11-08 22:08:07,IT,ios,organic,pro
11733,2026-01-27 01:12:50,MX,android,partner,standard
11734,2025-12-18 06:40:45,NG,web,organic,standard
11735,2025-12-19 14:36:24,ZA,web,affiliate,standard
11736,2025-10-27 13:31:11,NG,web,referral,standard
11737,2026-01-12 04:15:26,NL,ios,paid_search,standard
11738,2025-12-13 18:49:37,AU,web,paid_social,pro
11739,2025-12-02 08:30:39,JP,ios,paid_social,standard
11740,2025-12-07 16:54:34,FR,android,organic,standard
11741,2026-01-23 11:02:46,IT,ios,organic,pro
11742,2025-10-19 05:54:38,JP,web,partner,standard
11743,2025-10-28 19:59:40,AU,web,referral,standard
11744,2025-12-24 19:02:31,GB,android,referral,standard
11745,2026-01-19 22:20:39,DE,web,organic,standard
11746,2025-12-17 10:59:43,AU,web,paid_search,standard
11747,2025-11-02 19:33:20,PL,web,organic,standard
11748,2026-01-20 02:41:16,NG,android,affiliate,standard
11749,2025-10-10 01:10:34,GB,web,organic,standard
11750,2025-12-22 05:55:40,AU,ios,organic,standard
11751,2025-10-30 23:24:19,PL,android,paid_social,pro
11752,2025-10-22 02:22:06,IN,ios,paid_search,standard
11753,2025-10-03 20:06:18,SG,android,organic,pro
11754,2026-01-09 09:37:06,US,android,affiliate,standard
11755,2026-01-13 00:20:07,MX,web,influencer,pro
11756,2025-12-21 23:00:44,AU,web,organic,standard
11757,2025-12-14 17:20:20,GB,web,paid_social,pro
11758,2025-11-17 14:28:17,AE,android,affiliate,pro
11759,2025-10-02 17:53:34,MX,web,referral,standard
11760,2025-12-15 01:30:29,IT,web,paid_search,standard
11761,2025-11-23 14:53:11,DE,web,paid_social,pro
11762,2025-10-06 02:06:31,BR,web,affiliate,standard
11763,2026-01-15 10:44:20,AU,web,influencer,standard
11764,2025-11-09 21:28:33,IT,web,affiliate,standard
11765,2026-01-16 11:14:19,TR,web,organic,pro
11766,2026-01-01 21:41:24,AE,ios,referral,pro
11767,2026-01-02 17:14:59,TR,android,email,standard
11768,2025-10-02 17:27:28,HK,web,paid_social,standard
11769,2025-12-12 21:46:45,TR,ios,organic,standard
11770,2026-01-19 01:17:41,HK,web,referral,standard
11771,2025-10-02 12:26:42,TR,web,paid_social,standard
11772,2026-01-01 05:13:02,ES,web,organic,standard
11773,2026-01-05 13:39:39,BR,web,organic,standard
11774,2025-12-13 00:31:38,NG,android,referral,standard
11775,2026-01-06 21:47:35,TR,ios,influencer,standard
11776,2026-01-16 11:07:48,ZA,android,organic,pro
11777,2025-11-24 18:52:43,MX,web,referral,standard
11778,2025-12-11 21:11:43,US,android,paid_search,standard
11779,2026-01-09 23:19:16,IN,web,paid_search,standard
11780,2026-01-26 16:17:34,ES,android,email,standard
11781,2025-11-29 10:02:03,NL,ios,influencer,standard
11782,2026-01-05 15:36:38,BR,android,organic,standard
11783,2026-01-19 14:41:12,IT,web,referral,standard
11784,2025-10-06 01:21:42,BR,ios,affiliate,standard
11785,2026-01-16 07:27:30,IT,android,influencer,standard
11786,2026-01-12 13:29:14,AU,ios,organic,standard
11787,2026-01-17 11:57:14,PL,ios,influencer,standard
11788,2025-10-19 18:00:43,IN,android,organic,standard
11789,2026-01-04 02:18:00,AE,web,email,standard
11790,2025-10-27 22:21:30,TR,ios,partner,standard
11791,2025-10-01 13:00:14,FR,android,partner,pro
11792,2026-01-15 15:57:45,CA,android,organic,pro
11793,2026-01-24 13:02:53,FR,web,affiliate,standard
11794,2025-11-02 10:28:49,AU,android,organic,standard
11795,2025-11-09 09:06:40,AE,web,organic,standard
11796,2025-11-01 20:40:23,CA,android,partner,pro
11797,2025-12-08 21:54:31,IT,web,paid_social,standard
11798,2025-10-17 19:55:13,JP,ios,organic,standard
11799,2025-10-08 11:26:46,NG,web,referral,standard
11800,2025-11-26 01:05:26,FR,android,email,pro
11801,2025-11-11 16:47:25,US,web,paid_social,standard
11802,2026-01-06 11:57:36,FR,android,organic,standard
11803,2025-10-09 21:01:30,BR,ios,paid_social,pro
11804,2026-01-28 19:01:35,NL,android,paid_social,pro
11805,2025-12-26 23:22:27,AU,ios,referral,pro
11806,2025-11-04 09:29:21,IT,android,affiliate,standard
11807,2026-01-22 16:27:31,CA,android,influencer,standard
11808,2025-12-10 05:06:47,HK,web,organic,standard
11809,2025-12-18 21:49:21,FR,ios,organic,pro
11810,2025-11-22 19:53:20,US,android,partner,standard
11811,2025-11-23 15:45:14,DE,android,paid_social,standard
11812,2025-12-23 01:50:39,BR,web,affiliate,standard
11813,2026-01-22 00:41:18,HK,web,paid_search,standard
11814,2025-10-25 17:55:46,FR,ios,partner,standard
11815,2025-12-06 20:24:25,FR,android,paid_search,standard
11816,2025-12-01 17:27:56,IN,web,influencer,standard
11817,2025-11-24 11:39:01,CA,web,paid_search,standard
11818,2025-11-15 08:19:34,NL,android,organic,standard
11819,2025-10-24 12:16:23,DE,web,organic,pro
11820,2026-01-06 02:20:18,NL,ios,partner,standard
11821,2025-11-15 23:06:26,PL,android,influencer,standard
11822,2025-10-22 15:52:28,NG,android,email,standard
11823,2025-10-11 22:11:59,NL,android,affiliate,standard
11824,2025-11-17 08:48:28,JP,ios,paid_search,standard
11825,2025-10-08 09:08:44,SG,web,organic,standard
11826,2025-11-08 06:29:42,FR,ios,organic,standard
11827,2026-01-15 07:24:09,SG,desktop,affiliate,pro
11828,2025-11-04 08:26:13,HK,web,paid_search,standard
11829,2025-11-18 22:58:00,FR,web,affiliate,standard
11830,2025-11-15 20:41:41,SG,android,influencer,standard
11831,2025-11-07 06:19:51,AU,web,organic,standard
11832,2025-10-08 16:21:36,SG,android,organic,pro
11833,2025-11-23 06:25:15,BR,web,organic,standard
11834,2025-11-06 04:49:01,DE,web,organic,standard
11835,2025-12-30 04:37:17,NG,ios,referral,standard
11836,2025-12-31 06:44:29,SG,web,paid_social,standard
11837,2025-11-09 23:11:29,NL,ios,paid_social,standard
11838,2025-11-03 06:37:57,NL,android,paid_social,standard
11839,2026-01-04 11:11:13,IN,web,organic,pro
11840,2025-12-18 15:33:55,JP,desktop,organic,pro
11841,2026-01-16 03:26:45,FR,desktop,organic,pro
11842,2025-10-17 17:18:29,JP,web,paid_search,standard
11843,2025-11-02 11:36:07,ES,web,email,standard
11844,2025-11-16 02:46:13,ZA,desktop,influencer,standard
11845,2026-01-18 16:16:05,CA,web,referral,standard
11846,2025-11-21 06:24:51,NL,ios,organic,standard
11847,2026-01-26 05:26:24,TR,web,paid_search,pro
11848,2025-12-19 20:43:27,BR,android,paid_search,pro
11849,2026-01-01 19:37:04,JP,web,organic,standard
11850,2025-10-09 04:35:50,FR,web,influencer,standard
11851,2025-11-02 00:34:23,NL,web,organic,standard
11852,2025-11-29 20:30:39,DE,web,paid_social,pro
11853,2026-01-21 03:13:51,MX,web,partner,standard
11854,2026-01-01 00:18:45,AU,ios,influencer,standard
11855,2025-12-16 09:50:09,CA,android,organic,standard
11856,2025-10-21 14:03:01,NL,web,organic,standard
11857,2025-11-27 06:14:45,HK,web,paid_social,standard
11858,2025-12-24 21:45:30,ES,android,paid_search,standard
11859,2025-12-08 23:12:34,MX,ios,organic,standard
11860,2025-10-10 20:39:58,PL,ios,organic,pro
11861,2025-10-06 00:28:10,MX,ios,paid_search,standard
11862,2026-01-28 04:22:20,HK,android,organic,standard
11863,2026-01-23 13:30:43,ZA,web,organic,standard
11864,2025-10-13 23:51:17,MX,desktop,paid_search,standard
11865,2025-12-04 02:32:36,DE,android,organic,standard
11866,2025-10-20 10:20:14,IT,web,email,pro
11867,2025-11-26 17:36:29,HK,web,paid_social,standard
11868,2026-01-19 21:01:34,AU,android,paid_search,pro
11869,2025-11-15 00:46:48,CA,web,organic,standard
11870,2025-10-08 17:29:47,PL,ios,affiliate,standard
11871,2025-10-10 19:42:18,IN,android,organic,standard
11872,2025-12-12 18:45:00,IN,web,influencer,standard
11873,2026-01-21 17:16:07,NG,ios,partner,standard
11874,2026-01-13 16:52:14,JP,web,paid_search,standard
11875,2025-12-06 04:46:46,NL,web,referral,pro
11876,2025-10-11 02:40:29,DE,ios,organic,pro
11877,2025-10-12 08:58:57,GB,web,paid_search,standard
11878,2025-10-10 17:43:49,DE,web,partner,standard
11879,2025-10-25 19:16:41,PL,web,organic,standard
11880,2025-11-18 19:23:50,MX,web,organic,standard
11881,2025-11-18 13:02:19,PL,web,affiliate,standard
11882,2025-12-28 03:36:05,FR,web,paid_search,standard
11883,2025-10-11 03:23:48,BR,ios,referral,pro
11884,2025-12-01 13:26:59,SG,web,partner,standard
11885,2026-01-26 13:40:29,HK,android,organic,standard
11886,2025-11-05 03:33:42,ES,ios,paid_search,standard
11887,2025-11-08 08:21:10,NG,web,paid_social,standard
11888,2025-11-22 19:05:23,GB,web,referral,standard
11889,2025-12-29 01:58:55,AE,android,partner,pro
11890,2025-12-17 21:57:24,NL,web,paid_search,standard
11891,2026-01-11 10:57:21,AU,android,organic,standard
11892,2025-11-25 11:04:44,NL,web,partner,standard
11893,2026-01-12 05:00:43,AU,web,email,standard
11894,2025-10-01 20:50:43,JP,web,paid_search,standard
11895,2025-11-25 00:51:02,US,ios,affiliate,standard
11896,2026-01-26 14:30:14,AU,ios,organic,pro
11897,2025-10-04 23:19:50,DE,android,organic,standard
11898,2025-10-30 14:50:09,AE,android,paid_search,standard
11899,2025-10-12 03:01:08,JP,ios,paid_search,pro
11900,2026-01-28 18:54:49,GB,desktop,organic,pro
11901,2025-11-04 04:50:28,SG,web,organic,pro
11902,2025-12-16 19:51:33,US,web,referral,pro
11903,2025-11-21 19:28:34,FR,android,affiliate,standard
11904,2025-10-31 10:39:49,IN,ios,organic,standard
11905,2026-01-10 09:38:54,SG,ios,paid_social,standard
11906,2026-01-15 21:08:04,GB,ios,paid_social,standard
11907,2025-12-26 18:05:07,US,web,paid_social,standard
11908,2025-12-07 23:22:50,IT,web,influencer,standard
11909,2025-11-21 03:14:39,IN,web,paid_search,pro
11910,2025-12-19 13:15:43,FR,web,paid_social,standard
11911,2025-10-07 06:51:57,IN,web,organic,pro
11912,2025-10-22 07:06:19,ES,web,organic,pro
11913,2026-01-01 17:48:22,AE,ios,partner,standard
11914,2025-12-14 09:39:42,ES,web,influencer,standard
11915,2025-11-25 19:29:20,DE,ios,paid_search,pro
11916,2026-01-05 06:25:03,IT,web,partner,pro
11917,2025-11-27 14:44:37,BR,web,paid_search,standard
11918,2026-01-01 07:55:34,JP,desktop,paid_social,standard
11919,2025-12-03 10:43:56,NL,web,organic,standard
11920,2026-01-11 14:01:26,HK,android,paid_social,standard
11921,2025-10-12 09:17:15,DE,android,influencer,standard
11922,2025-10-07 09:12:32,IT,desktop,organic,standard
11923,2025-11-24 16:22:32,AE,android,organic,pro
11924,2026-01-11 05:27:18,JP,android,referral,standard
11925,2026-01-14 04:33:16,BR,web,organic,standard
11926,2025-12-01 11:14:54,TR,android,paid_search,standard
11927,2026-01-20 07:26:23,JP,ios,organic,pro
11928,2025-12-29 01:30:03,IN,web,influencer,standard
11929,2026-01-12 17:47:32,TR,web,paid_search,standard
11930,2025-12-12 06:37:18,AE,web,organic,standard
11931,2026-01-13 10:48:39,IN,ios,organic,standard
11932,2026-01-06 21:38:15,AU,android,organic,standard
11933,2026-01-17 13:19:55,BR,web,paid_search,pro
11934,2025-12-16 06:16:54,SG,web,organic,standard
11935,2025-11-24 20:59:53,FR,web,paid_social,standard
11936,2026-01-27 00:01:40,IN,web,email,standard
11937,2025-11-05 17:08:40,US,web,affiliate,standard
11938,2025-12-28 19:35:14,US,web,paid_social,standard
11939,2025-10-24 03:03:08,DE,ios,affiliate,pro
11940,2025-11-13 22:14:27,AU,web,referral,standard
11941,2025-10-17 21:26:07,US,web,organic,standard
11942,2025-10-02 21:27:09,JP,android,referral,standard
11943,2025-10-13 10:35:48,SG,web,email,standard
11944,2025-10-31 03:50:23,TR,ios,partner,standard
11945,2026-01-01 06:51:36,ES,web,paid_search,standard
11946,2026-01-22 03:13:49,IT,ios,paid_search,standard
11947,2025-10-28 01:04:16,AU,web,paid_search,pro
11948,2025-11-29 08:37:31,TR,ios,paid_social,standard
11949,2025-10-27 18:30:11,DE,ios,paid_search,standard
11950,2025-10-15 23:58:53,ZA,ios,paid_search,standard
11951,2026-01-03 09:17:49,BR,web,organic,pro
11952,2026-01-12 20:28:41,BR,ios,organic,pro
11953,2025-12-18 20:06:12,DE,android,organic,pro
11954,2025-11-02 12:47:52,MX,web,influencer,pro
11955,2025-10-20 12:03:26,CA,android,paid_search,pro
11956,2025-11-11 09:43:37,GB,web,organic,standard
11957,2025-10-12 02:58:25,AE,web,paid_social,standard
11958,2026-01-09 05:26:46,TR,android,referral,standard
11959,2025-12-12 20:27:34,BR,ios,referral,standard
11960,2025-10-23 09:48:39,IN,android,influencer,standard
11961,2025-12-11 15:54:14,GB,desktop,organic,pro
11962,2026-01-04 12:35:18,JP,desktop,email,standard
11963,2026-01-20 00:36:54,ES,android,email,pro
11964,2025-10-14 20:34:30,US,ios,paid_search,standard
11965,2025-12-30 13:51:09,PL,web,influencer,standard
11966,2025-10-25 09:47:08,JP,web,organic,standard
11967,2025-12-16 12:24:56,CA,ios,paid_search,pro
11968,2026-01-27 00:54:15,GB,ios,affiliate,standard
11969,2025-12-24 07:44:01,HK,desktop,influencer,standard
11970,2026-01-17 01:28:54,NL,ios,organic,standard
11971,2025-10-31 21:36:57,NG,web,referral,standard
11972,2026-01-09 11:15:22,AU,ios,influencer,pro
11973,2026-01-20 11:01:48,GB,web,organic,standard
11974,2026-01-15 18:05:50,SG,web,organic,standard
11975,2025-11-23 08:31:37,IN,ios,referral,standard
11976,2025-10-05 02:58:42,GB,web,referral,standard
11977,2025-10-13 18:11:20,ZA,android,organic,standard
11978,2025-10-28 04:27:09,ES,web,influencer,standard
11979,2025-11-12 18:12:30,SG,ios,paid_search,pro
11980,2025-12-28 21:24:02,JP,android,paid_search,standard
11981,2026-01-23 02:16:48,BR,android,partner,standard
11982,2026-01-07 20:58:27,BR,android,paid_social,standard
11983,2025-11-16 02:15:27,BR,web,paid_search,standard
11984,2026-01-11 13:16:22,ES,android,paid_social,standard
11985,2025-12-10 04:20:46,ES,web,affiliate,standard
11986,2025-11-07 23:15:44,MX,android,organic,standard
11987,2026-01-04 06:18:33,ZA,android,paid_search,standard
11988,2025-12-06 08:57:47,NL,android,email,standard
11989,2025-12-01 01:04:24,IN,web,affiliate,standard
11990,2026-01-17 21:09:57,US,web,organic,standard
11991,2025-11-08 09:02:39,NL,web,paid_search,standard
11992,2025-11-06 21:04:18,DE,web,organic,standard
11993,2026-01-27 20:04:06,BR,ios,partner,standard
11994,2026-01-22 08:42:42,DE,web,organic,standard
11995,2025-12-25 08:59:40,IT,web,organic,standard
11996,2025-10-08 18:03:14,AU,android,affiliate,standard
11997,2025-12-20 11:28:04,FR,android,influencer,standard
11998,2025-11-21 22:12:02,ES,android,paid_search,standard
11999,2025-12-30 21:54:34,DE,web,email,standard
12000,2025-11-02 15:21:17,ZA,web,paid_search,standard
12001,2026-01-18 04:15:16,JP,web,referral,standard
12002,2025-12-20 06:47:43,SG,ios,paid_search,standard
12003,2025-11-11 21:02:19,TR,android,affiliate,standard
12004,2025-12-15 01:21:28,TR,ios,organic,standard
12005,2026-01-20 03:08:45,CA,ios,paid_social,standard
12006,2026-01-18 05:18:08,IN,android,influencer,standard
12007,2025-10-27 20:48:42,AE,web,affiliate,pro
12008,2026-01-20 21:20:03,ES,web,organic,standard
12009,2025-10-08 04:16:59,FR,web,organic,pro
12010,2025-10-23 14:55:49,IN,ios,referral,standard
12011,2026-01-14 12:44:14,IT,desktop,organic,standard
12012,2026-01-21 00:48:24,GB,android,organic,standard
12013,2025-12-03 21:56:06,DE,web,affiliate,pro
12014,2026-01-01 17:39:16,HK,web,paid_social,pro
12015,2026-01-22 22:22:15,HK,web,referral,standard
12016,2025-10-20 05:45:00,NL,desktop,organic,standard
12017,2025-10-16 07:40:33,BR,web,paid_search,standard
12018,2025-10-17 23:30:44,BR,desktop,paid_social,standard
12019,2025-12-19 06:40:55,IT,web,referral,standard
12020,2025-10-19 05:10:42,DE,android,partner,standard
12021,2026-01-28 14:43:34,AE,android,organic,standard
12022,2026-01-28 16:11:14,ES,android,email,pro
12023,2025-10-08 01:00:46,IN,android,referral,standard
12024,2025-11-07 03:39:33,FR,web,paid_search,pro
12025,2025-11-07 01:57:05,AE,android,referral,standard
12026,2025-11-22 03:29:09,FR,android,referral,standard
12027,2026-01-01 04:07:33,BR,android,organic,pro
12028,2026-01-13 14:00:23,PL,ios,organic,standard
12029,2026-01-08 16:59:16,IT,web,organic,standard
12030,2025-12-29 03:08:46,IN,android,influencer,standard
12031,2025-10-31 00:57:43,GB,web,email,standard
12032,2025-11-13 07:32:43,HK,android,organic,pro
12033,2025-11-29 03:54:35,HK,web,referral,standard
12034,2025-12-15 12:01:55,NG,web,email,standard
12035,2026-01-27 04:26:50,SG,ios,email,pro
12036,2025-10-17 18:27:13,ZA,android,paid_social,pro
12037,2025-12-18 00:10:05,SG,android,affiliate,standard
12038,2025-12-12 10:07:25,FR,desktop,paid_search,pro
12039,2025-11-08 10:21:55,SG,web,organic,standard
12040,2025-11-11 02:24:12,JP,web,paid_social,standard
12041,2025-11-17 08:57:09,TR,web,organic,standard
12042,2025-10-12 08:28:50,IN,web,paid_search,standard
12043,2026-01-04 13:38:21,NG,web,organic,standard
12044,2025-12-28 23:52:30,IN,web,affiliate,standard
12045,2026-01-11 22:17:46,BR,web,influencer,pro
12046,2025-10-18 10:32:04,PL,android,referral,pro
12047,2025-12-18 10:42:21,CA,android,paid_social,standard
12048,2026-01-04 17:57:38,HK,web,paid_search,pro
12049,2025-10-06 15:38:47,CA,web,paid_social,standard
12050,2026-01-16 12:07:34,JP,web,referral,standard
12051,2025-11-12 04:25:30,AU,web,organic,standard
12052,2026-01-24 00:58:38,MX,web,partner,pro
12053,2025-11-04 08:36:22,NL,web,organic,standard
12054,2026-01-06 01:52:55,PL,web,partner,standard
12055,2026-01-10 06:39:50,IT,desktop,paid_social,standard
12056,2026-01-28 01:29:38,BR,web,paid_search,standard
12057,2025-11-23 12:53:22,SG,web,organic,pro
12058,2025-12-01 10:57:21,PL,web,paid_social,standard
12059,2025-12-08 19:59:40,IN,web,organic,pro
12060,2025-12-21 22:08:32,SG,web,email,standard
12061,2025-10-16 06:57:40,TR,web,organic,standard
12062,2025-10-08 20:48:35,GB,web,organic,standard
12063,2025-12-28 13:03:13,AE,ios,organic,standard
12064,2026-01-04 06:19:25,CA,ios,paid_social,standard
12065,2025-12-29 16:24:13,GB,web,paid_social,standard
12066,2026-01-24 06:26:36,ES,android,paid_search,standard
12067,2025-12-25 04:17:48,SG,web,affiliate,standard
12068,2025-10-31 02:16:14,PL,android,paid_search,standard
12069,2026-01-15 12:43:40,HK,web,paid_search,standard
12070,2025-10-10 05:18:18,PL,web,organic,standard
12071,2025-11-25 20:09:42,NG,web,organic,standard
12072,2025-12-15 01:09:46,CA,web,organic,standard
12073,2026-01-25 04:38:42,DE,desktop,organic,pro
12074,2025-12-31 19:51:44,CA,web,email,pro
12075,2025-12-09 11:14:12,FR,ios,referral,pro
12076,2025-10-20 07:51:10,US,android,referral,standard
12077,2025-10-05 13:25:11,TR,web,organic,standard
12078,2025-10-23 11:25:29,CA,web,paid_social,standard
12079,2025-10-09 01:46:27,AE,android,paid_search,pro
12080,2025-11-27 06:46:34,HK,web,organic,pro
12081,2025-11-28 21:20:27,AE,android,organic,standard
12082,2026-01-01 08:21:33,NL,ios,affiliate,standard
12083,2025-12-19 15:43:56,PL,ios,organic,pro
12084,2025-11-23 18:55:46,CA,desktop,paid_social,standard
12085,2025-11-15 09:47:21,FR,android,email,pro
12086,2025-10-22 15:06:47,IN,android,paid_social,standard
12087,2025-12-03 07:52:17,AE,ios,paid_social,standard
12088,2025-10-08 01:20:04,SG,web,email,pro
12089,2025-10-20 09:27:38,ES,android,affiliate,standard
12090,2025-11-20 21:02:43,AE,web,organic,standard
12091,2025-12-17 15:57:30,AE,android,organic,standard
12092,2025-11-08 14:22:39,NL,android,organic,standard
12093,2025-11-06 16:32:09,SG,android,paid_search,standard
12094,2025-11-19 08:42:14,MX,web,organic,standard
12095,2025-11-03 17:38:54,NG,web,paid_search,standard
12096,2025-12-14 17:37:32,ES,android,affiliate,standard
12097,2026-01-26 01:48:31,ES,desktop,influencer,standard
12098,2026-01-12 11:22:45,FR,android,referral,standard
12099,2025-11-02 10:57:20,NL,android,email,pro
12100,2025-10-31 17:31:58,GB,ios,paid_search,pro
12101,2025-11-23 23:41:03,US,web,organic,standard
12102,2025-11-13 13:40:17,AE,android,partner,standard
12103,2025-11-03 08:38:59,US,web,affiliate,pro
12104,2026-01-22 23:42:10,BR,web,organic,standard
12105,2025-12-10 19:01:57,SG,android,paid_social,pro
12106,2026-01-21 03:33:05,TR,android,influencer,pro
12107,2026-01-26 15:12:20,FR,web,influencer,standard
12108,2025-12-01 22:16:42,TR,web,paid_search,standard
12109,2025-10-23 19:37:12,NL,android,organic,standard
12110,2025-11-15 03:52:30,GB,desktop,organic,standard
12111,2025-11-25 17:57:22,HK,web,email,standard
12112,2025-10-07 14:12:49,AU,android,referral,standard
12113,2026-01-26 20:03:29,AE,ios,paid_social,standard
12114,2025-12-28 18:41:18,SG,web,organic,standard
12115,2025-11-30 10:41:28,NL,android,paid_search,standard
12116,2025-10-03 10:04:37,IN,ios,paid_social,pro
12117,2025-11-07 12:30:41,NL,android,paid_social,standard
12118,2025-12-23 00:58:54,IN,ios,organic,standard
12119,2025-11-03 22:17:01,AU,ios,paid_search,standard
12120,2026-01-21 19:37:52,ZA,ios,referral,standard
12121,2025-11-13 19:45:21,ZA,ios,affiliate,standard
12122,2026-01-16 20:34:50,AE,android,organic,standard
12123,2025-10-30 15:38:30,JP,web,partner,pro
12124,2025-10-17 00:27:14,MX,android,organic,standard
12125,2025-11-28 04:41:48,PL,web,paid_social,standard
12126,2025-10-10 05:55:10,US,web,organic,pro
12127,2026-01-07 22:24:13,GB,android,partner,standard
12128,2025-12-23 18:40:58,AE,web,paid_search,pro
12129,2025-10-18 20:35:47,AE,android,referral,standard
12130,2025-11-14 15:34:41,AE,android,paid_social,pro
12131,2026-01-16 17:06:12,TR,android,paid_search,standard
12132,2025-12-30 19:16:40,HK,web,organic,pro
12133,2025-11-28 18:30:03,GB,ios,influencer,standard
12134,2025-12-01 20:13:27,ES,android,affiliate,standard
12135,2025-11-28 21:29:24,IN,web,paid_social,pro
12136,2025-11-18 08:38:51,IT,web,organic,pro
12137,2026-01-08 05:39:46,PL,web,paid_search,standard
12138,2025-12-02 13:49:41,PL,web,paid_search,standard
12139,2025-12-26 17:09:20,AE,android,affiliate,standard
12140,2025-11-01 18:42:50,IN,ios,organic,standard
12141,2025-10-10 15:07:50,ZA,ios,referral,standard
12142,2025-10-11 14:48:03,CA,web,email,standard
12143,2026-01-10 00:39:13,IN,web,partner,standard
12144,2025-12-09 03:51:18,DE,ios,paid_search,standard
12145,2026-01-13 21:17:48,US,android,organic,standard
12146,2025-12-01 02:16:43,DE,android,paid_search,standard
12147,2025-11-16 02:52:02,TR,android,paid_search,standard
12148,2025-11-03 21:20:31,US,ios,paid_social,standard
12149,2026-01-08 16:19:35,NG,web,organic,standard
12150,2026-01-09 09:58:45,NG,web,paid_social,standard
12151,2025-10-17 06:10:47,IT,desktop,paid_social,pro
12152,2026-01-12 04:49:00,PL,ios,influencer,pro
12153,2026-01-12 23:49:38,DE,android,affiliate,pro
12154,2025-11-23 06:15:22,IN,android,organic,standard
12155,2025-12-15 12:23:14,IN,android,organic,standard
12156,2025-12-24 21:33:51,ES,web,paid_search,standard
12157,2025-11-09 12:52:15,NL,android,influencer,pro
12158,2025-10-19 09:38:43,ZA,android,paid_social,standard
12159,2025-12-06 21:02:20,NL,ios,partner,standard
12160,2025-12-21 01:23:11,AE,android,organic,standard
12161,2025-11-22 10:13:53,PL,desktop,paid_search,standard
12162,2026-01-23 04:27:47,CA,web,organic,pro
12163,2025-12-03 03:49:23,US,ios,organic,standard
12164,2025-12-22 14:25:55,BR,android,partner,standard
12165,2025-11-16 12:27:43,IT,android,referral,standard
12166,2025-10-06 04:50:08,IT,ios,organic,standard
12167,2025-10-16 06:59:36,ES,android,partner,standard
12168,2025-12-11 09:44:57,DE,android,affiliate,standard
12169,2026-01-20 14:24:10,NG,ios,paid_social,standard
12170,2025-10-18 14:57:26,AU,web,organic,standard
12171,2025-11-21 09:56:34,DE,web,email,pro
12172,2025-11-17 17:35:24,JP,desktop,referral,standard
12173,2025-11-12 16:14:46,HK,android,partner,pro
