deposit_id,deposit_ts,user_id,session_id,amount
25210,2026-01-26 08:56:53.474281452,13109,78680,63.5
25211,2025-11-04 08:15:42.739562122,13110,78682,273.73
25212,2025-12-23 01:35:04.228357868,13112,78691,614.55
25213,2025-10-13 04:36:49.642952365,13114,78702,162.02
25214,2025-12-04 21:07:36.994387454,13114,78707,109.33
25215,2025-10-17 10:00:00.199784382,13115,78708,658.12
25216,2026-01-18 13:44:56.545288092,13115,78713,34.02
25217,2026-01-15 11:35:58.849489069,13115,78714,244.75
25218,2025-10-19 06:43:08.796588838,13115,78715,216.99
25219,2026-01-01 12:08:38.629473177,13115,78717,138.1
25220,2026-01-26 15:02:51.265282032,13116,78718,68.09
25221,2026-01-28 12:48:12.446460859,13116,78719,243.42
25222,2025-11-29 19:09:20.524303919,13117,78726,86.42
25223,2025-12-14 19:09:06.239007651,13117,78727,458.83
25224,2025-12-05 20:32:02.757120336,13117,78728,630.42
25225,2026-01-22 05:21:40.674998446,13118,78729,123.26
25226,2026-01-18 03:01:29.156622519,13118,78731,194.2
25227,2026-01-25 20:10:18.780034889,13119,78736,487.39
25228,2026-01-25 10:18:02.010934187,13119,78737,526.13
25229,2026-01-28 06:37:04.547664523,13119,78739,75.19
25230,2026-01-28 17:08:52.990456381,13119,78740,239.4
25231,2026-01-01 04:54:48.216291340,13120,78744,56.05
25232,2026-01-09 23:09:16.952822378,13122,78750,560.82
25233,2026-01-23 17:58:16.774892661,13122,78752,40.59
25234,2025-11-01 07:50:37.026466822,13123,78754,36.06
25235,2025-12-17 05:29:48.952083228,13123,78755,339.41
25236,2025-11-30 04:18:27.961213318,13123,78759,3327.28
25237,2025-12-09 09:44:34.311192170,13124,78760,135.66
25238,2025-10-09 09:50:03.111769711,13124,78761,1210.06
25239,2025-11-22 21:17:51.464087003,13124,78762,181.72
25240,2026-01-21 11:08:38.317678443,13125,78764,393.34
25241,2026-01-14 03:33:56.658267025,13125,78765,204.07
25242,2026-01-27 12:01:25.111154495,13125,78766,169.21
25243,2026-01-24 02:54:21.447199087,13125,78768,57.58
25244,2025-10-30 05:54:33.621395762,13127,78776,36.87
25245,2025-11-26 09:31:19.146719079,13127,78777,22.73
25246,2025-12-28 11:33:58.232181369,13128,78781,358.51
25247,2025-12-21 18:16:16.911857625,13128,78783,107.35
25248,2025-11-17 00:48:20.209743782,13128,78784,712.39
25249,2026-01-10 07:47:37.162856037,13129,78793,373.92
25250,2025-12-26 16:23:25.668010824,13132,78805,35.02
25251,2026-01-19 20:22:39.340024612,13132,78807,558.36
25252,2026-01-06 08:11:09.043393290,13132,78808,671.4
25253,2025-12-20 14:43:14.651737200,13133,78810,105.49
25254,2026-01-27 21:32:27.567410673,13133,78814,239.59
25255,2025-12-17 02:32:49.625475786,13134,78817,206.52
25256,2025-10-17 05:31:42.276099816,13134,78818,231.01
25257,2026-01-08 08:08:17.968416171,13135,78822,117.16
25258,2026-01-14 04:27:54.510506753,13136,78825,142.31
25259,2026-01-24 03:05:43.286108732,13136,78829,550.59
25260,2026-01-24 04:54:42.924182488,13137,78830,499.07
25261,2026-01-06 10:00:17.797636689,13138,78838,253.69
25262,2026-01-05 20:48:50.991272661,13139,78841,58.58
25263,2026-01-03 18:03:45.742283253,13139,78842,329.48
25264,2026-01-14 03:13:24.442523597,13139,78843,79.77
25265,2025-12-06 22:25:59.516554728,13140,78845,32.94
25266,2025-12-27 06:11:56.708225149,13140,78847,222.38
25267,2025-12-31 17:13:43.796951488,13141,78848,119.17
25268,2025-11-23 14:09:53.001551641,13141,78850,56.06
25269,2025-12-06 12:02:47.388358124,13141,78852,100.18
25270,2026-01-02 15:54:16.451398708,13142,78858,19.65
25271,2026-01-27 05:47:48.669306768,13143,78865,824.65
25272,2026-01-22 02:35:41.187552341,13143,78866,116.37
25273,2026-01-21 18:04:06.121202290,13143,78871,133.77
25274,2025-12-24 15:13:03.369051426,13144,78875,121.58
25275,2025-12-13 20:47:04.222127336,13145,78882,315.59
25276,2026-01-07 18:26:29.169712545,13146,78886,55.3
25277,2026-01-08 16:33:33.954025847,13146,78887,147.91
25278,2026-01-07 05:30:03.102497226,13147,78891,92.23
25279,2026-01-01 17:45:52.220712509,13147,78892,99.59
25280,2026-01-28 22:49:08.747830406,13148,78897,121.38
25281,2026-01-04 04:04:03.234034602,13149,78904,159.6
25282,2026-01-08 00:43:41.439157034,13149,78906,276.4
25283,2026-01-14 03:05:32.352807336,13151,78915,115.73
25284,2026-01-23 19:31:27.131929407,13152,78919,348.04
25285,2026-01-26 04:30:01.043791149,13153,78925,893.71
25286,2026-01-27 22:51:26.461575998,13154,78927,216.81
25287,2026-01-27 07:11:45.916670833,13154,78929,104.32
25288,2026-01-28 16:39:32.511466556,13154,78931,594.91
25289,2026-01-13 12:21:46.381549088,13155,78932,350.41
25290,2026-01-24 23:16:43.778453620,13155,78934,221.6
25291,2025-12-18 03:19:04.113273127,13156,78937,559.7
25292,2026-01-02 18:40:49.279839980,13156,78938,49.84
25293,2025-12-30 19:34:46.469760511,13157,78940,130.38
25294,2026-01-23 11:40:56.476516989,13157,78941,158.2
25295,2025-11-10 23:08:30.951564320,13158,78943,272.92
25296,2026-01-11 07:38:49.608910113,13158,78946,60.2
25297,2025-11-25 14:46:18.789615356,13158,78948,221.42
25298,2025-11-30 15:44:34.064257833,13159,78949,67.15
25299,2026-01-28 13:38:49.856680538,13159,78950,79.35
25300,2026-01-06 10:04:21.991958254,13159,78952,72.74
25301,2025-12-20 07:30:36.294750364,13160,78955,110.58
25302,2026-01-21 01:52:28.442757866,13161,78963,1064.01
25303,2026-01-07 10:08:46.520788428,13161,78968,74.74
25304,2025-12-06 17:49:08.963004345,13161,78969,280.83
25305,2025-11-11 21:13:26.072427934,13163,78975,205.35
25306,2025-12-29 16:08:39.530431804,13163,78976,80.43
25307,2025-12-27 14:02:44.642526905,13163,78978,622.31
25308,2025-12-12 02:55:35.074865962,13165,78984,121.6
25309,2026-01-07 19:03:30.538857221,13166,78990,272.19
25310,2025-10-24 17:20:33.292877215,13166,78993,176.91
25311,2025-11-27 01:40:51.601678440,13168,79002,49.54
25312,2025-10-19 18:18:34.277978593,13168,79005,557.15
25313,2025-11-14 06:20:42.959577991,13169,79009,146.26
25314,2025-12-09 07:00:13.072216494,13169,79010,306.75
25315,2026-01-20 14:29:45.899460646,13170,79017,271.16
25316,2025-10-21 06:30:44.903046447,13170,79018,82.49
25317,2025-11-20 10:32:29.252650600,13171,79019,994.53
25318,2026-01-27 12:14:05.698777297,13171,79020,89.81
25319,2025-11-12 05:41:34.320064646,13171,79021,304.72
25320,2025-12-18 10:55:22.710892281,13171,79022,150.56
25321,2025-11-30 23:55:50.895037973,13172,79024,863.3
25322,2025-12-12 16:55:08.178272277,13172,79025,383.09
25323,2026-01-20 11:25:07.652416171,13172,79026,52.79
25324,2026-01-01 03:09:59.279876551,13173,79028,357.82
25325,2026-01-28 08:05:19.584229691,13173,79032,116.92
25326,2026-01-28 10:17:39.376004681,13173,79033,439.32
25327,2025-12-10 05:25:20.904798425,13174,79036,129.19
25328,2025-12-20 04:57:41.478192554,13174,79037,288.85
25329,2026-01-06 00:14:14.224772989,13174,79040,47.92
25330,2026-01-25 18:16:33.780165323,13175,79042,158.26
25331,2026-01-15 21:55:49.940746999,13176,79047,167.61
25332,2025-12-29 00:06:55.814500687,13176,79049,112.91
25333,2025-12-26 12:33:48.741286922,13176,79050,795.9
25334,2026-01-23 13:31:04.220082285,13177,79051,88.81
25335,2026-01-15 08:44:04.963701938,13177,79052,204.6
25336,2026-01-25 03:49:24.170372845,13177,79053,59.88
25337,2025-12-06 07:01:09.153846188,13177,79054,82.35
25338,2025-12-10 04:43:28.591274405,13177,79055,284.92
25339,2026-01-08 16:46:38.385038599,13177,79056,100.48
25340,2026-01-23 00:44:59.827126996,13179,79063,172.29
25341,2025-12-14 20:27:05.874113537,13179,79066,272.76
25342,2026-01-12 02:52:41.454601554,13180,79072,55.63
25343,2026-01-27 03:54:15.068807904,13180,79074,61.33
25344,2026-01-01 23:17:02.509508921,13181,79079,280.92
25345,2026-01-18 02:58:57.918446426,13181,79082,441.61
25346,2025-12-21 23:45:50.010204666,13182,79090,110.6
25347,2025-11-26 12:58:46.674549224,13183,79093,85.37
25348,2025-10-11 13:58:09.494035997,13183,79094,89.31
25349,2025-12-14 07:41:13.569569318,13183,79096,465.29
25350,2026-01-11 02:59:04.713943110,13183,79098,122.51
25351,2025-10-15 01:22:59.286006596,13183,79099,65.4
25352,2025-10-16 11:39:05.348673344,13183,79102,36.97
25353,2025-12-25 15:17:28.201628680,13184,79108,85.94
25354,2025-11-15 01:55:11.934394255,13184,79110,1391.62
25355,2026-01-19 18:59:44.536653637,13185,79111,258.07
25356,2025-12-12 05:46:03.707942931,13185,79115,192.51
25357,2025-12-02 18:12:40.639719225,13185,79116,177.2
25358,2025-11-17 05:57:34.778696681,13185,79119,252.25
25359,2026-01-26 10:38:50.729318464,13186,79122,77.95
25360,2026-01-20 13:56:38.427391908,13186,79124,89.7
25361,2026-01-06 18:03:37.578552789,13186,79125,79.62
25362,2026-01-22 14:11:14.678622971,13186,79127,240.2
25363,2026-01-18 16:58:28.727166712,13187,79133,304.92
25364,2025-12-29 10:18:00.318236672,13188,79135,381.5
25365,2025-11-30 11:16:58.958686169,13189,79142,36.54
25366,2026-01-20 08:21:19.997063893,13189,79143,250.5
25367,2025-12-26 07:34:05.481434943,13190,79148,35.58
25368,2026-01-21 02:08:37.243084898,13191,79151,442.29
25369,2026-01-24 00:09:51.592541787,13191,79152,113.51
25370,2026-01-23 15:24:07.412715627,13191,79156,88.52
25371,2026-01-20 07:24:13.157090676,13191,79157,189.98
25372,2025-12-31 23:23:36.645944901,13192,79161,503.64
25373,2025-11-07 01:37:02.195694367,13193,79166,341.82
25374,2026-01-06 23:02:45.402446361,13194,79176,121.61
25375,2025-12-13 18:11:29.531955892,13195,79181,116.83
25376,2026-01-28 13:31:22.442336928,13196,79184,978.07
25377,2026-01-28 08:35:19.043760134,13196,79188,265.73
25378,2026-01-25 12:30:55.751790174,13196,79189,273.87
25379,2026-01-25 07:18:58.975285027,13196,79190,496.16
25380,2026-01-24 10:36:02.931435359,13197,79193,13.96
25381,2025-11-22 02:03:27.636908531,13198,79196,320.08
25382,2025-12-28 12:42:49.220246801,13198,79197,123.35
25383,2025-11-14 21:38:15.221697314,13198,79200,47.78
25384,2026-01-17 20:25:41.613434881,13199,79202,774.74
25385,2026-01-24 16:47:50.339826262,13200,79215,365.31
25386,2026-01-20 05:13:46.631531714,13200,79216,328.7
25387,2026-01-25 01:29:46.135343985,13201,79217,62.68
25388,2026-01-22 04:17:11.311039376,13201,79218,503.96
25389,2026-01-24 02:45:18.172080009,13201,79219,262.85
25390,2026-01-21 06:01:07.785773740,13201,79221,109.69
25391,2026-01-22 13:14:48.679277856,13201,79223,702.21
25392,2026-01-18 17:58:29.605900822,13202,79225,1316.36
25393,2026-01-27 13:28:34.249829839,13203,79233,183.71
25394,2026-01-27 14:48:27.355702073,13203,79237,94.96
25395,2026-01-26 00:41:18.701196668,13203,79238,273.15
25396,2026-01-21 06:29:23.185813133,13203,79241,162.02
25397,2025-12-31 00:49:42.793988458,13204,79247,917.55
25398,2025-12-24 13:02:02.843573214,13205,79250,95.0
25399,2025-11-13 11:01:07.471562160,13205,79255,161.66
25400,2026-01-05 11:58:56.428155578,13205,79256,436.9
25401,2026-01-08 17:34:24.116244851,13208,79268,49.04
25402,2026-01-11 22:21:23.135662387,13208,79271,114.33
25403,2026-01-17 07:18:22.211578525,13209,79272,3078.22
25404,2026-01-17 07:52:35.784486374,13209,79274,58.46
25405,2026-01-16 06:59:23.338652509,13209,79276,1015.98
25406,2026-01-28 18:15:43.613506128,13209,79277,292.31
25407,2026-01-27 12:08:20.118946304,13209,79279,287.95
25408,2026-01-24 16:03:27.781489581,13210,79281,1479.53
25409,2026-01-24 10:08:08.912084242,13210,79283,111.74
25410,2026-01-24 21:39:07.276485377,13210,79285,255.2
25411,2026-01-23 18:52:44.320207943,13210,79286,26.96
25412,2026-01-21 19:01:51.703684188,13210,79287,587.94
25413,2025-12-05 16:41:22.747183433,13212,79294,42.29
25414,2026-01-20 09:54:50.219412707,13212,79295,243.04
25415,2026-01-17 18:48:52.307352450,13213,79301,997.01
25416,2026-01-04 16:17:08.325430559,13213,79302,102.26
25417,2026-01-06 08:44:01.921924339,13214,79305,333.19
25418,2025-12-12 06:15:09.843312827,13214,79306,776.05
25419,2025-11-14 16:56:38.390641687,13215,79310,426.73
25420,2025-10-27 07:19:46.844612719,13215,79312,130.72
25421,2026-01-01 14:43:31.581078873,13215,79313,182.92
25422,2025-12-18 17:46:44.733623333,13215,79314,3054.86
25423,2025-10-17 16:21:43.216525094,13215,79317,105.83
25424,2025-12-01 00:15:07.932754935,13216,79323,176.16
25425,2025-12-29 23:49:25.708638404,13216,79326,406.16
25426,2025-11-24 14:13:55.353970655,13216,79327,71.11
25427,2025-12-06 04:59:25.236603318,13217,79335,162.38
25428,2026-01-05 15:30:16.244944540,13218,79339,29.3
25429,2025-11-15 17:40:09.887505006,13218,79340,61.57
25430,2026-01-25 08:32:54.037290214,13218,79341,105.92
25431,2026-01-18 18:22:19.973418154,13220,79347,139.39
25432,2026-01-20 08:04:05.332550498,13220,79351,61.52
25433,2025-11-28 20:47:04.948992339,13221,79352,315.98
25434,2025-12-04 18:43:23.186337293,13221,79356,177.0
25435,2025-12-12 12:00:39.361623584,13221,79358,48.69
25436,2026-01-21 12:40:57.330779195,13221,79359,287.14
25437,2026-01-21 17:49:33.495499717,13222,79363,333.69
25438,2026-01-23 22:14:55.992081518,13222,79364,320.06
25439,2026-01-11 02:38:30.341801306,13223,79365,102.34
25440,2026-01-24 00:46:32.086507630,13224,79371,104.74
25441,2026-01-28 09:03:21.624601069,13225,79373,69.65
25442,2026-01-12 01:52:36.706595354,13226,79374,47.5
25443,2026-01-10 03:27:46.521368894,13226,79375,411.39
25444,2026-01-12 07:22:38.585505257,13226,79378,121.72
25445,2026-01-10 13:59:44.878606670,13227,79379,213.42
25446,2025-11-25 17:49:35.561779962,13227,79381,430.56
25447,2025-12-19 11:45:34.674150027,13227,79382,99.49
25448,2026-01-02 15:40:38.025012427,13227,79383,117.88
25449,2026-01-28 16:08:44.831065618,13228,79385,60.16
25450,2026-01-07 14:53:32.756650372,13228,79386,203.22
25451,2026-01-18 21:52:24.066340406,13228,79389,984.46
25452,2025-12-30 20:10:08.840717187,13228,79394,50.56
25453,2025-10-11 06:15:32.506214449,13229,79397,228.86
25454,2025-10-12 09:40:08.204806438,13229,79399,140.13
25455,2025-12-14 06:30:03.714785026,13231,79408,522.68
25456,2025-10-27 04:52:34.126021197,13231,79413,265.43
25457,2026-01-24 10:25:06.156713106,13233,79421,56.62
25458,2025-12-22 08:32:32.542603177,13233,79422,259.67
25459,2025-12-23 08:01:58.259497200,13234,79428,131.96
25460,2025-12-30 10:24:29.525162750,13234,79429,146.07
25461,2025-12-10 18:52:14.324478342,13235,79436,95.35
25462,2025-11-26 20:22:44.330990619,13235,79438,26.37
25463,2026-01-20 15:05:49.095775858,13236,79441,179.8
25464,2026-01-23 20:51:28.988747543,13236,79443,108.27
25465,2026-01-20 14:47:59.696403767,13236,79444,124.87
25466,2026-01-17 16:20:24.571781880,13237,79446,409.3
25467,2026-01-12 18:50:11.191398821,13237,79447,231.65
25468,2026-01-24 05:56:01.933991284,13237,79449,817.52
25469,2025-10-29 00:07:32.496175914,13239,79455,407.19
25470,2025-10-28 07:21:26.196964789,13239,79458,63.24
25471,2026-01-17 14:54:18.356627332,13240,79465,78.51
25472,2025-11-01 18:55:51.081645820,13240,79467,397.35
25473,2026-01-28 22:36:08.941474150,13241,79470,193.06
25474,2026-01-28 13:22:40.328213064,13241,79472,155.19
25475,2026-01-10 04:54:41.287885640,13242,79474,236.89
25476,2026-01-22 12:39:00.815911906,13242,79475,533.15
25477,2026-01-07 02:34:32.941566899,13243,79487,341.13
25478,2025-12-15 05:13:28.405959581,13244,79492,295.54
25479,2025-12-05 02:32:27.731055469,13245,79500,1489.37
25480,2025-11-30 20:49:08.855692019,13245,79502,199.42
25481,2025-12-27 15:20:19.930838002,13245,79503,137.43
25482,2025-12-06 13:43:03.239459357,13246,79505,97.72
25483,2025-12-05 05:51:22.891528487,13246,79508,90.64
25484,2026-01-12 01:57:17.201984477,13247,79511,1562.7
25485,2025-10-28 01:58:45.049454780,13247,79512,450.01
25486,2026-01-08 09:45:53.722437326,13247,79517,258.93
25487,2026-01-24 05:13:11.557273388,13248,79520,124.58
25488,2026-01-20 06:39:42.849296757,13248,79522,168.1
25489,2026-01-21 07:48:46.703495707,13248,79523,70.22
25490,2026-01-24 21:36:37.126835839,13248,79526,627.46
25491,2026-01-04 07:57:50.600020957,13249,79527,275.23
25492,2025-12-22 20:48:09.616478191,13249,79530,232.54
25493,2026-01-09 03:57:43.932467175,13250,79537,323.01
25494,2026-01-20 23:11:04.241804868,13251,79541,162.68
25495,2025-11-29 14:51:17.037626279,13251,79542,203.18
25496,2025-12-17 11:41:32.847482501,13251,79543,675.85
25497,2026-01-21 14:46:45.836083295,13252,79548,146.29
25498,2025-11-11 18:49:33.000071284,13253,79550,63.15
25499,2025-12-18 08:22:21.852824934,13254,79554,274.31
25500,2026-01-12 20:21:20.239119280,13254,79555,152.63
25501,2026-01-26 14:49:54.778539264,13255,79561,286.21
25502,2026-01-17 02:00:03.125851398,13255,79563,504.39
25503,2026-01-20 13:22:44.284102414,13255,79564,110.39
25504,2026-01-15 21:00:30.941008221,13255,79565,412.82
25505,2026-01-04 18:39:40.931295877,13256,79567,13.53
25506,2026-01-22 17:50:52.403270005,13256,79571,91.94
25507,2025-12-13 10:34:47.709590043,13257,79577,359.53
25508,2026-01-06 23:53:27.776096217,13258,79578,183.52
25509,2026-01-11 03:24:33.727103114,13258,79579,196.46
25510,2025-11-12 03:01:19.445418507,13259,79584,298.9
25511,2026-01-19 23:32:18.267658417,13260,79586,160.03
25512,2026-01-25 20:46:55.971249959,13260,79590,630.78
25513,2026-01-28 06:30:03.650288084,13262,79594,310.94
25514,2026-01-19 14:06:03.597699217,13262,79597,108.31
25515,2026-01-21 17:08:11.617366894,13262,79598,69.9
25516,2026-01-17 19:31:58.182647115,13263,79603,737.05
25517,2025-10-28 03:27:25.027372733,13264,79609,219.76
25518,2026-01-03 14:38:37.160782261,13264,79612,218.89
25519,2026-01-05 18:16:24.794159971,13265,79614,47.98
25520,2026-01-26 22:36:46.145866073,13265,79616,301.49
25521,2025-12-22 15:09:12.938120782,13265,79617,39.62
25522,2026-01-13 15:09:02.830617159,13265,79618,386.18
25523,2025-12-25 08:20:30.159621338,13265,79620,270.29
25524,2026-01-10 18:13:33.548505585,13266,79621,206.15
25525,2025-12-26 05:32:01.745586870,13266,79622,32.0
25526,2025-11-20 16:38:23.051577055,13267,79627,229.35
25527,2025-12-21 07:32:18.554765668,13268,79633,267.06
25528,2026-01-24 09:32:30.453827606,13269,79640,53.76
25529,2025-12-04 16:39:20.151755801,13269,79642,111.02
25530,2026-01-01 20:45:02.506847980,13270,79643,120.48
25531,2026-01-18 19:06:09.453419837,13271,79645,52.4
25532,2026-01-16 18:20:39.761351429,13271,79646,131.99
25533,2026-01-28 08:07:20.219818174,13271,79647,234.62
25534,2026-01-09 14:54:21.720490320,13272,79649,202.38
25535,2026-01-08 05:53:27.157496350,13272,79659,191.36
25536,2026-01-23 11:43:09.207687827,13273,79668,77.8
25537,2026-01-09 13:36:09.982793237,13274,79675,22.89
25538,2025-12-24 17:43:11.055796228,13274,79678,161.8
25539,2026-01-15 18:44:09.211781796,13275,79683,227.11
25540,2026-01-13 02:40:29.430847010,13275,79684,398.62
25541,2026-01-07 01:01:47.207441365,13275,79685,1497.24
25542,2026-01-23 11:08:36.486537000,13278,79694,1015.73
25543,2026-01-21 13:32:54.894358128,13279,79695,136.45
25544,2025-12-10 08:48:02.198396409,13279,79698,181.02
25545,2025-12-06 00:20:32.249168762,13279,79699,59.8
25546,2025-12-03 20:45:21.152650257,13279,79700,120.52
25547,2026-01-28 06:56:10.125790164,13280,79702,725.77
25548,2026-01-20 01:36:01.225184986,13281,79705,295.03
25549,2026-01-25 05:07:12.766347521,13281,79708,507.43
25550,2026-01-04 14:26:23.310454040,13282,79712,90.8
25551,2026-01-15 20:27:08.174006551,13282,79713,150.28
25552,2025-12-20 14:26:42.898572940,13283,79716,280.73
25553,2026-01-11 06:02:21.647529031,13283,79718,372.48
25554,2026-01-01 22:53:24.350357171,13283,79719,1204.11
25555,2025-12-18 13:00:35.912180102,13284,79725,852.12
25556,2025-12-07 17:36:24.102565312,13284,79727,257.42
25557,2026-01-28 22:02:34.424296466,13284,79728,1695.61
25558,2026-01-03 03:16:06.195564558,13284,79729,598.53
25559,2026-01-05 03:15:26.275580948,13285,79731,90.94
25560,2025-12-21 09:23:17.384095268,13285,79736,251.48
25561,2026-01-14 11:50:44.956419569,13286,79741,71.07
25562,2026-01-25 12:35:37.595060711,13286,79743,148.66
25563,2026-01-06 20:35:23.098892181,13287,79747,116.04
25564,2026-01-06 07:17:44.156932409,13287,79751,48.13
25565,2026-01-06 06:30:13.398018065,13287,79752,707.22
25566,2026-01-24 13:20:23.973163116,13288,79757,190.29
25567,2026-01-03 17:29:05.372306578,13289,79758,28.3
25568,2026-01-22 20:23:07.993051490,13289,79759,42.86
25569,2026-01-03 02:05:53.643255425,13289,79761,329.94
25570,2026-01-02 15:34:30.390765528,13290,79762,1069.93
25571,2026-01-28 12:42:37.386190676,13291,79768,322.24
25572,2026-01-24 05:37:34.032214845,13291,79771,46.68
25573,2026-01-09 19:09:35.945426011,13292,79773,175.26
25574,2026-01-04 12:10:13.614161228,13293,79774,38.31
25575,2026-01-28 21:30:48.496557188,13295,79787,463.27
25576,2026-01-24 20:50:36.979067012,13295,79791,29.61
25577,2025-12-22 19:22:41.120262191,13296,79798,94.02
25578,2025-12-24 19:10:17.257245208,13298,79805,31.15
25579,2026-01-14 00:23:30.441986829,13298,79809,1585.35
25580,2026-01-24 12:54:43.141651379,13301,79819,657.89
25581,2026-01-13 23:40:58.095673073,13302,79826,384.97
25582,2025-11-22 17:14:35.093581121,13303,79827,65.16
25583,2025-11-07 23:48:54.076525741,13303,79828,1244.87
25584,2025-11-04 03:18:30.793267703,13303,79833,64.45
25585,2025-10-15 19:50:48.481971317,13303,79834,45.89
25586,2026-01-13 02:13:49.474549506,13305,79845,11.4
25587,2026-01-11 20:52:55.386709936,13305,79846,31.94
25588,2025-11-20 18:51:00.974011388,13306,79849,191.31
25589,2025-11-30 23:07:07.742323784,13306,79852,150.88
25590,2025-12-26 18:18:35.661165016,13307,79853,243.37
25591,2025-12-12 03:30:16.172242819,13308,79858,918.89
25592,2026-01-12 14:40:40.821710128,13308,79860,47.59
25593,2026-01-07 05:55:29.931776215,13310,79868,427.0
25594,2026-01-13 12:35:25.370626280,13311,79871,80.49
25595,2026-01-26 09:30:10.623732693,13311,79873,267.08
25596,2025-12-17 13:34:24.108408894,13311,79874,216.79
25597,2025-11-30 22:26:56.023857409,13312,79876,372.22
25598,2026-01-28 00:19:58.004748253,13313,79878,206.62
25599,2026-01-12 09:46:26.946654278,13313,79879,1708.28
25600,2026-01-16 15:06:58.510337766,13314,79892,166.29
25601,2026-01-28 21:20:19.406776585,13315,79893,48.19
25602,2025-10-19 21:52:52.025919480,13315,79894,379.72
25603,2025-11-22 05:57:44.585766685,13315,79895,308.8
25604,2025-12-21 22:22:31.131817928,13315,79896,210.03
25605,2025-10-30 15:05:16.987799234,13315,79897,291.87
25606,2026-01-14 21:38:10.319134825,13315,79899,323.76
25607,2025-11-23 06:33:04.614860498,13317,79905,98.23
25608,2025-12-12 23:54:32.094160331,13317,79907,97.82
25609,2025-10-11 06:07:21.946537283,13318,79912,632.21
25610,2025-10-24 21:27:16.699864868,13318,79913,447.22
25611,2025-11-08 06:39:28.226943944,13318,79915,409.06
25612,2026-01-15 19:17:33.918772729,13320,79923,111.75
25613,2026-01-09 04:54:02.566504181,13322,79933,178.53
25614,2026-01-24 10:25:31.840299596,13322,79935,56.7
25615,2026-01-03 15:57:26.973916470,13322,79937,235.38
25616,2025-12-07 09:45:23.220508905,13323,79940,187.73
25617,2025-12-23 22:30:56.916555218,13324,79943,863.35
25618,2025-11-07 17:35:33.398969968,13324,79944,331.96
25619,2025-12-16 17:56:24.818089951,13324,79945,242.11
25620,2026-01-26 20:50:53.304206743,13325,79949,88.64
25621,2026-01-27 19:23:18.010301227,13326,79952,15.43
25622,2026-01-23 23:58:26.224987599,13326,79956,1652.92
25623,2026-01-22 06:10:44.580822294,13326,79957,926.28
25624,2026-01-27 18:50:43.020155247,13326,79958,124.01
25625,2026-01-05 09:25:33.384585085,13327,79960,288.7
25626,2026-01-21 03:58:42.507255323,13328,79965,160.38
25627,2025-12-19 17:02:04.867102203,13329,79970,49.16
25628,2025-11-27 13:33:41.297781797,13330,79975,72.24
25629,2026-01-15 16:46:50.875661291,13330,79978,812.75
25630,2026-01-25 01:04:33.030861068,13330,79980,170.68
25631,2026-01-21 21:38:35.280642875,13331,79982,182.13
25632,2026-01-25 10:36:06.366855235,13331,79983,197.75
25633,2026-01-24 11:53:54.230723651,13332,79985,162.64
25634,2025-12-10 21:00:51.407545131,13332,79990,1113.6
25635,2026-01-11 23:23:47.375827191,13332,79991,640.88
25636,2026-01-27 17:58:05.474229493,13333,79995,112.74
25637,2026-01-24 22:24:18.089137310,13334,79997,92.14
25638,2026-01-24 21:49:17.441039519,13334,79999,412.8
25639,2025-12-31 10:13:13.806715656,13334,80001,243.55
25640,2025-11-29 11:41:47.086801898,13335,80007,228.7
25641,2026-01-18 17:22:36.045697924,13336,80008,75.59
25642,2025-12-30 14:18:42.980284580,13336,80011,270.53
25643,2026-01-14 15:21:45.116500964,13336,80012,256.48
25644,2026-01-17 23:56:39.776800104,13338,80022,29.99
25645,2025-12-10 13:39:21.088337313,13339,80028,92.87
25646,2026-01-28 16:24:31.867911955,13341,80037,811.16
25647,2025-11-21 01:05:30.359663616,13342,80041,71.06
25648,2025-11-10 02:20:07.959919815,13343,80043,56.93
25649,2025-10-26 18:49:29.189974297,13343,80046,273.83
25650,2026-01-26 15:06:19.483915969,13344,80049,195.35
25651,2025-12-24 09:24:06.585593437,13345,80055,341.93
25652,2025-10-30 00:08:10.674123888,13346,80061,473.17
25653,2025-11-02 22:17:10.745957120,13346,80067,112.52
25654,2025-11-25 09:57:26.397224769,13348,80071,215.3
25655,2025-11-24 21:11:07.916663495,13348,80074,148.28
25656,2026-01-02 09:05:37.130541232,13348,80075,124.76
25657,2025-12-23 03:25:06.394831653,13348,80076,191.15
25658,2025-12-27 19:48:36.001742161,13350,80081,210.77
25659,2026-01-16 06:47:25.109948545,13350,80085,2218.02
25660,2026-01-28 12:41:06.818971999,13351,80087,346.35
25661,2026-01-28 03:26:51.681534318,13351,80090,222.14
25662,2026-01-28 10:34:32.485891887,13351,80092,60.82
25663,2026-01-23 09:27:40.487633580,13351,80094,1055.32
25664,2026-01-25 11:32:49.127297175,13351,80096,34.78
25665,2026-01-11 20:22:09.156355414,13353,80104,79.06
25666,2026-01-12 19:02:29.913438535,13354,80105,311.56
25667,2026-01-26 04:46:04.690886045,13354,80108,247.15
25668,2026-01-27 16:55:26.877048125,13354,80109,100.65
25669,2025-12-02 05:18:06.874526944,13355,80116,58.51
25670,2026-01-21 09:05:12.185320074,13356,80117,324.07
25671,2026-01-21 17:24:35.639977967,13356,80118,560.87
25672,2026-01-12 10:30:22.223070648,13356,80121,266.84
25673,2026-01-25 16:25:45.752130666,13356,80126,51.03
25674,2026-01-18 08:30:28.739155306,13356,80127,359.53
